"ID","Author_year","Latitude","Longitude","MAT","MAP","Climate_zone","Forest_type","Leaf_habit","Management_type","Sub_management","Time_since","Severity_level","Severity","Season","Residue","Repeat","Age","Regen","C_rep_n","T_rep_n","C_SR","T_SR","C_Rh","T_Rh","C_Ra","T_Ra","C_Ts","T_Ts","C_SM","T_SM","C_BD","T_BD","C_Clay","T_Clay","C_Silt","T_Silt","C_Sand","T_Sand","C_pH","T_pH","C_SOC","T_SOC","C_SON","T_SON","C_TC","T_TC","C_TN","T_TN","C_CN","T_CN","C_DOC","T_DOC","C_DON","T_DON","C_FRB","T_FRB","C_CRB","T_CRB","C_FRP","T_FRP","C_CRP","T_CRP","C_MBC","T_MBC","C_MBN","T_MBN","C_LAI","T_LAI","C_FF","T_FF","C_LF","T_LF","C_AGB","T_AGB","C_BGB","T_BGB","Wt","ln_SR","ln_Rh","ln_Ra","ln_Ts","ln_SM","ln_BD","ln_Clay","ln_Silt","ln_Sand","ln_pH","ln_SOC","ln_SON","ln_TC","ln_TN","ln_CN","ln_DOC","ln_DON","ln_FRB","ln_CRB","ln_FRP","ln_CRP","ln_MBC","ln_MBN","ln_LAI","ln_FF","ln_LF","ln_AGB","ln_BGB"
47,"Klopatek (2002)",45.83,-121.9,9.2,2265,"Temperate","Needleleaf","Evergreen","Clearcut","NA",40,"S","NA","NA","Y","N","NA","natural",1,1,1194,883,NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,5.1,4.2,52.6,102.3,1.9,4.2,NA,NA,NA,NA,28,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,8,392.45,514.15,NA,NA,NA,NA,0.5,-0.301739093348587,NA,NA,NA,NA,NA,NA,NA,NA,-0.194156014440957,0.665193553213917,0.793230639116928,NA,NA,-0.117336706704542,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0915671935254904,0.270105911102377,NA,NA
48,"Kobziar (2007)",37.975833,-119.913056,12.3,1200,"Mediterranean","Needleleaf","Evergreen","Thinning","Prescribed burn",0.5,"NA","NA","Summer","Y","N","20","NA",2,2,2.37,3.42,NA,NA,NA,NA,13.4,12.79,10.89,9.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,4.41,NA,NA,NA,NA,NA,NA,1,0.366750595927474,NA,NA,-0.0465910913661144,-0.107505452898143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.472273777780275,NA,NA,NA
48,"Kobziar (2007)",37.975833,-119.913056,12.3,1200,"Mediterranean","Needleleaf","Evergreen","Thinning","Prescribed burn",1.5,"NA","NA","Summer","Y","N","40","NA",2,2,3.25,2.68,NA,NA,NA,NA,14.09,12.26,11.47,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,1.16,NA,NA,NA,NA,NA,NA,1,-0.192838201818881,NA,NA,-0.139123395402523,0.274959812679599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.598267942369702,NA,NA,NA
48,"Kobziar (2007)",37.975833,-119.913056,12.3,1200,"Mediterranean","Needleleaf","Evergreen","Prescribed burn","NA",0.21,"NA","NA","Summer","NA","N","NA","NA",2,1,3.25,3.83,NA,NA,NA,NA,14.09,14.94,11.47,8.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,0.39,NA,NA,NA,NA,NA,NA,0.666666666666667,0.164209806850908,NA,NA,0.0585768537940824,-0.304385757523147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.68829648734642,NA,NA,NA
49,"Kolari et al. (2004)",61.85,24.283,3,700,"Boreal","Needleleaf","Evergreen","Clearcut","NA",4,"WTS","NA","NA","NA","N","4","natural",1,1,2.23,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,0.096,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.025,16,12,NA,NA,NA,NA,NA,NA,0.5,0.0309075374630765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.60517018598809,NA,NA,NA,NA,-4.60517018598809,-0.287682072451781,NA,NA,NA
49,"Kolari et al. (2004)",61.85,24.283,3,700,"Boreal","Needleleaf","Evergreen","Clearcut","Prescribed burn",12,"WTS","NA","NA","NA","N","12","planting",1,1,2.23,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.6,16,18,NA,NA,NA,NA,NA,NA,0.5,0.412911158892243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.87120101090789,NA,NA,NA,NA,-1.42711635564015,0.117783035656383,NA,NA,NA
49,"Kolari et al. (2004)",61.85,24.283,3,700,"Boreal","Needleleaf","Evergreen","Clearcut","Prescribed burn",40,"WTS","NA","NA","NA","N","40","planting",1,1,2.23,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.9,16,17,NA,NA,NA,NA,NA,NA,0.5,0.224040010361247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.260283098263666,NA,NA,NA,NA,0.148420005118273,0.0606246218164348,NA,NA,NA
50,"Koster et al. (2024)",61.197,25.094,4.5,625,"Boreal","Needleleaf","Evergreen","Prescribed burn","NA",0.25,"Low","low","Summer","N","N","75","NA",2,2,0.216,0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,4.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.35,2.58,NA,NA,NA,NA,NA,NA,1,-0.344840486291729,NA,NA,NA,NA,NA,NA,NA,NA,-0.00544960476756459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.729307161974389,NA,NA,NA
50,"Koster et al. (2024)",61.197,25.094,4.5,625,"Boreal","Needleleaf","Evergreen","Prescribed burn","NA",0.25,"High","high","Summer","Y","N","75","NA",2,2,0.216,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,4.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.35,1.25,NA,NA,NA,NA,NA,NA,1,-0.182321556793955,NA,NA,NA,NA,NA,NA,NA,NA,-0.0164387263431597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.45395300959371,NA,NA,NA
51,"Kukumaji et al. (2017)",58.25,27.27,5,650,"Boreal","Needleleaf","Evergreen","Clearcut","NA",3,"NA","NA","NA","NA","NA","3","planting",1,3,3.38,4.26,NA,NA,NA,NA,9.8,9.3,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,1110,NA,NA,592,650,NA,NA,4.9,4.85,NA,NA,NA,NA,NA,NA,349,187,NA,NA,NA,NA,0.75,0.231393450786352,NA,NA,-0.0523679855173159,0.405465108108164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243622082657751,NA,0.0934657280056772,NA,-0.0102565001671892,NA,NA,NA,-0.623963305347841,NA,NA
51,"Kukumaji et al. (2017)",58.25,27.27,5,650,"Boreal","Needleleaf","Evergreen","Clearcut","NA",5,"NA","NA","NA","NA","NA","5","planting",1,3,3.48,4.18,NA,NA,NA,NA,9.4,8.8,11.1,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.183278952750282,NA,NA,-0.0659579677917974,0.333894915606912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,"Kukumaji et al. (2017)",58.25,27.27,5,650,"Boreal","Needleleaf","Evergreen","Clearcut","NA",8,"NA","NA","NA","NA","NA","8","planting",1,3,4.51,5.62,NA,NA,NA,NA,10.5,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6,34.3,NA,NA,NA,NA,NA,NA,26,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.220034510391013,NA,NA,-0.038839833316264,NA,NA,NA,NA,NA,NA,-0.902788912440283,NA,NA,NA,0.143100843640673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,"Kukumaji et al. (2017)",58.25,27.27,5,650,"Boreal","Needleleaf","Evergreen","Clearcut","NA",9,"NA","NA","NA","NA","NA","9","planting",1,3,5.07,5.17,NA,NA,NA,NA,12.1,11.6,10.4,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.0195318709172458,NA,NA,-0.0422003544903764,0.570544858467613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,"Kukumaji et al. (2017)",58.25,27.27,5,650,"Boreal","Needleleaf","Evergreen","Clearcut","NA",12,"NA","NA","NA","NA","NA","12","planting",1,3,3.29,3.13,NA,NA,NA,NA,11.1,11,19.7,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,-0.0498545602252187,NA,NA,-0.00904983551991793,0.150518274816251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,"Kukumaji et al. (2017)",58.25,27.27,5,650,"Boreal","Needleleaf","Evergreen","Clearcut","NA",20,"NA","NA","NA","NA","NA","20","planting",1,2,3.38,3.21,NA,NA,NA,NA,9.8,9.1,20,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,839,1110,NA,NA,592,587,NA,NA,4.9,3.51,NA,NA,NA,NA,NA,NA,349,233,NA,NA,NA,NA,0.666666666666667,-0.051604772353003,NA,NA,-0.074107972153722,0.198850858745165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279904587839174,NA,-0.00848181505590923,NA,-0.333619167638807,NA,NA,NA,-0.404033468636727,NA,NA
51,"Kukumaji et al. (2017)",58.25,27.27,5,650,"Boreal","Needleleaf","Evergreen","Clearcut","NA",22,"NA","NA","NA","NA","NA","22","planting",1,2,3.48,2.78,NA,NA,NA,NA,9.4,8.7,11.1,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,-0.224581366083837,NA,NA,-0.0773866636154203,-0.145182009844498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,"Kukumaji et al. (2017)",58.25,27.27,5,650,"Boreal","Needleleaf","Evergreen","Clearcut","NA",25,"NA","NA","NA","NA","NA","25","planting",1,2,4.51,3.89,NA,NA,NA,NA,10.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6,45,NA,NA,NA,NA,NA,NA,27,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,-0.147887995884232,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.631271776841858,NA,NA,NA,0.105360515657826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,"Kukumaji et al. (2017)",58.25,27.27,5,650,"Boreal","Needleleaf","Evergreen","Clearcut","NA",26,"NA","NA","NA","NA","NA","26","planting",1,2,5.07,3.92,NA,NA,NA,NA,12.1,12.4,10.4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,-0.257249163800721,NA,NA,0.0244910200082959,0.491407537908889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,"Kukumaji et al. (2017)",58.25,27.27,5,650,"Boreal","Needleleaf","Evergreen","Clearcut","NA",29,"NA","NA","NA","NA","NA","29","planting",1,2,3.29,2.56,NA,NA,NA,NA,11.1,11.3,19.7,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,-0.250880306285809,NA,NA,0.0178576174000065,0.230225017426994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"Kulmala et al. (2014)",61.866667,24.283333,3.5,711,"Boreal","Needleleaf","Evergreen","Clearcut","Prescribed burn",0,"NA","NA","Summer","NA","N","NA","NA",1,1,5.99,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64,19.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.652258410305967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24104308912505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"Kulmala et al. (2014)",61.866667,24.283333,3.5,711,"Boreal","Needleleaf","Evergreen","Clearcut","Prescribed burn",1,"NA","NA","Summer","NA","N","NA","NA",1,1,4.12,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.12,24.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.389811567528161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55855571774401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"Kulmala et al. (2014)",61.866667,24.283333,3.5,711,"Boreal","Needleleaf","Evergreen","Clearcut","Prescribed burn",2,"NA","NA","Summer","NA","N","NA","NA",1,1,3.81,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.59,19.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.171358251996685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07195771221938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"Kulmala et al. (2014)",61.866667,24.283333,3.5,711,"Boreal","Needleleaf","Evergreen","Clearcut","NA",0,"NA","NA","Summer","NA","Y","NA","NA",1,1,5.99,5.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64,15.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.172685330044081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988776314704258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"Kulmala et al. (2014)",61.866667,24.283333,3.5,711,"Boreal","Needleleaf","Evergreen","Clearcut","NA",1,"NA","NA","Summer","NA","Y","NA","NA",1,1,4.12,5.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.12,13.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.253738671892412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999453566883935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"Kulmala et al. (2014)",61.866667,24.283333,3.5,711,"Boreal","Needleleaf","Evergreen","Clearcut","NA",2,"NA","NA","Summer","NA","Y","NA","NA",1,1,3.81,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.59,43.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.416774493545677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87912906901502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,"Kurth et al. (2014)",47,-92.4,3.2,718,"Temperate","Broadleaf","Deciduous","Clearcut","NA",0.5,"S","NA","Winter","NA","N","NA","NA",1,1,747.5,580,NA,NA,NA,NA,13.78,14.87,0.33,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.253706201724376,NA,NA,0.0761274948865512,0.287682072451781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,"Kurth et al. (2014)",47,-92.4,3.2,718,"Temperate","Broadleaf","Deciduous","Clearcut","NA",1.5,"S","NA","Winter","NA","N","NA","NA",1,1,700,645,NA,NA,NA,NA,13.48,14.31,0.24,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.0818300182476322,NA,NA,0.0597514880841986,0.318453731118535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,"Kurth et al. (2014)",47,-92.4,3.2,718,"Temperate","Broadleaf","Deciduous","Clearcut","NA",2.5,"S","NA","Winter","NA","N","NA","NA",1,1,1045,835,NA,NA,NA,NA,14.27,15.75,0.18,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.224340439548056,NA,NA,0.0986809337828971,0.367724780125318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
